threshold,fpr,tpr
0.8130158154386364,0.11888888888888889,0.5883333333333334
0.8122830040631179,0.11944444444444445,0.5883333333333334
0.8082970087988611,0.11944444444444445,0.5933333333333334
0.8079336273175338,0.12,0.5933333333333334
0.8017399752239036,0.12,0.5966666666666667
0.8011623499014741,0.12055555555555555,0.5966666666666667
0.8000779686134591,0.12055555555555555,0.5988888888888889
0.7993814487505546,0.12166666666666667,0.5988888888888889
0.798796080396111,0.12166666666666667,0.5994444444444444
0.7971796655605305,0.12222222222222222,0.5994444444444444
0.7965524139327783,0.12222222222222222,0.6005555555555555
0.7958667871674194,0.12444444444444444,0.6005555555555555
0.7955499819862749,0.12444444444444444,0.6011111111111112
0.7952244348500102,0.125,0.6011111111111112
0.7941993770136232,0.125,0.6016666666666667
0.7931807242422314,0.12555555555555556,0.6016666666666667
0.7928639563662625,0.12555555555555556,0.6022222222222222
0.7920913836865797,0.12666666666666668,0.6022222222222222
0.7917915156341657,0.12666666666666668,0.6027777777777777
0.7913659134971871,0.1272222222222222,0.6027777777777777
0.7883754553380649,0.1272222222222222,0.6055555555555555
0.7878248130491886,0.12777777777777777,0.6055555555555555
0.7865810540853673,0.12777777777777777,0.6066666666666667
0.78558034579328,0.1288888888888889,0.6066666666666667
0.7845596069932029,0.1288888888888889,0.6077777777777778
0.7835465949979664,0.12944444444444445,0.6077777777777778
0.7810833494245715,0.12944444444444445,0.6105555555555555
0.7795310772940336,0.13,0.6105555555555555
0.7793274279702231,0.13,0.6111111111111112
0.7792911960086424,0.13055555555555556,0.6111111111111112
0.7730642825562055,0.13055555555555556,0.6144444444444445
0.7716989965291723,0.13166666666666665,0.6144444444444445
0.7666821189411829,0.13166666666666665,0.6172222222222222
0.7659786143373861,0.1322222222222222,0.6172222222222222
0.7655595046859827,0.1322222222222222,0.6183333333333333
0.7653817312005272,0.13277777777777777,0.6183333333333333
0.7653348933293336,0.13277777777777777,0.6188888888888889
0.7640626838150201,0.13444444444444445,0.6188888888888889
0.7638633195965434,0.13444444444444445,0.6194444444444445
0.7630694319279026,0.135,0.6194444444444445
0.7625477850622382,0.135,0.62
0.7612956343677023,0.13666666666666666,0.62
0.755719611617766,0.13666666666666666,0.6211111111111111
0.754825985887535,0.13722222222222222,0.6211111111111111
0.7547006775344107,0.13722222222222222,0.6216666666666667
0.7545833648440652,0.13777777777777778,0.6216666666666667
0.7503454659827948,0.13777777777777778,0.6238888888888889
0.7501898907307151,0.13833333333333334,0.6238888888888889
0.7500257924919718,0.13833333333333334,0.6244444444444445
0.7480039302961836,0.14,0.6244444444444445
0.7434454950235665,0.14,0.6266666666666667
0.7433973434424297,0.14055555555555554,0.6266666666666667
0.7408354927970413,0.14055555555555554,0.6277777777777778
0.7391402306479937,0.1411111111111111,0.6277777777777778
0.7375178284311306,0.1411111111111111,0.6288888888888889
0.7327672216079346,0.14277777777777778,0.6288888888888889
0.7312249309003804,0.14277777777777778,0.63
0.7310816996313155,0.14333333333333334,0.63
0.7290688544457806,0.14333333333333334,0.6327777777777778
0.7282676048012638,0.145,0.6327777777777778
0.7268698219424834,0.145,0.6333333333333333
0.7267296267491783,0.14555555555555555,0.6333333333333333
0.7250458139272193,0.14555555555555555,0.6344444444444445
0.7247987385162031,0.1461111111111111,0.6344444444444445
0.7204382944912291,0.1461111111111111,0.6372222222222222
0.7168104092190428,0.14722222222222223,0.6372222222222222
0.7138446848119997,0.14722222222222223,0.6388888888888888
0.712425204927126,0.14777777777777779,0.6388888888888888
0.7122447757268778,0.14777777777777779,0.6394444444444445
0.7122177899647592,0.14833333333333334,0.6394444444444445
0.7107020531786603,0.14833333333333334,0.6405555555555555
0.7095053689570218,0.14888888888888888,0.6405555555555555
0.706875865068398,0.14888888888888888,0.6422222222222222
0.7060952936006328,0.15055555555555555,0.6422222222222222
0.7049188451562163,0.15055555555555555,0.6433333333333333
0.703539755921384,0.15166666666666667,0.6433333333333333
0.7035227254077914,0.15166666666666667,0.6438888888888888
0.6984358917472193,0.15444444444444444,0.6438888888888888
0.6982064752398212,0.15444444444444444,0.6444444444444445
0.6974284133835174,0.155,0.6444444444444445
0.6963443321027418,0.155,0.645
0.6960605043871957,0.15611111111111112,0.645
0.6951010746644546,0.15611111111111112,0.6477777777777778
0.694247479758594,0.15722222222222224,0.6477777777777778
0.6914377069917392,0.15722222222222224,0.6494444444444445
0.6911538513999866,0.15777777777777777,0.6494444444444445
0.6910932960449352,0.15777777777777777,0.6505555555555556
0.6906963589039797,0.15833333333333333,0.6505555555555556
0.6894948973077775,0.15833333333333333,0.6533333333333333
0.689460707462334,0.15888888888888889,0.6533333333333333
